path,label,hash,width,height,split
automatic-learning/melanoma/train/Benign/1022.jpg,Benign,5c23a60d3217227b41025f074e37a862,224,224,train
automatic-learning/melanoma/train/Benign/1023.jpg,Benign,bc42fda8e7b7058e5db2a39759edeb96,224,224,train
automatic-learning/melanoma/train/Benign/1024.jpg,Benign,76dd45daebab4f031713537f5ef9cc40,224,224,train
automatic-learning/melanoma/train/Benign/1025.jpg,Benign,2c193b50e37bd8676f341f9a4441bfe4,224,224,train
automatic-learning/melanoma/train/Benign/1026.jpg,Benign,45fd9dd6afadad021e652094eca806b2,224,224,train
automatic-learning/melanoma/train/Benign/1027.jpg,Benign,6a170a6a2951932e26dc613e72ba2aa4,224,224,train
automatic-learning/melanoma/train/Benign/1028.jpg,Benign,88e2519a28243df70a77b28535e02717,224,224,train
automatic-learning/melanoma/train/Benign/1029.jpg,Benign,b0f7b251fe069fe13713f361b88f1c34,224,224,train
automatic-learning/melanoma/train/Benign/103.jpg,Benign,7a799728b5f8c5b4494b44f8c1ef6959,224,224,train
automatic-learning/melanoma/train/Benign/1030.jpg,Benign,7369dbde1decf171ab446b071e86884a,224,224,train
automatic-learning/melanoma/train/Benign/1031.jpg,Benign,b297659576af848e111a5e90abad9de5,224,224,train
automatic-learning/melanoma/train/Benign/1032.jpg,Benign,dca13ec36fceb364ec2bde2aa49666ad,224,224,train
automatic-learning/melanoma/train/Benign/1033.jpg,Benign,e13f077e6855888e71f4261d3c097860,224,224,train
automatic-learning/melanoma/train/Benign/1034.jpg,Benign,966400b386092f030d9380bba2acd90d,224,224,train
automatic-learning/melanoma/train/Benign/1035.jpg,Benign,e29cc9deaf28945e60c2bd38618c6fdd,224,224,train
automatic-learning/melanoma/train/Benign/1036.jpg,Benign,7654451c544c394a05716bace1aadae8,224,224,train
automatic-learning/melanoma/train/Benign/1037.jpg,Benign,92f77a7f5e360cb7f83481369ea256f2,224,224,train
automatic-learning/melanoma/train/Benign/1038.jpg,Benign,ba278f23a9959057a5f71c41b25a353d,224,224,train
automatic-learning/melanoma/train/Benign/1039.jpg,Benign,c142acb77b231e7eafe14b94d75e7d17,224,224,train
automatic-learning/melanoma/train/Benign/104.jpg,Benign,fddc9bf92c7492d7180d23acc1cf64b4,224,224,train
automatic-learning/melanoma/train/Benign/1040.jpg,Benign,b997f9a145c6f011c0cd9969ac4132ef,224,224,train
automatic-learning/melanoma/train/Benign/1041.jpg,Benign,5ae2a97674a2ab6f5a9a9a278766ffd6,224,224,train
automatic-learning/melanoma/train/Benign/1042.jpg,Benign,beb164d5b95fa36eb5bf87dc9bcbc3bb,224,224,train
automatic-learning/melanoma/train/Benign/1043.jpg,Benign,a5e5cbb63654ab1c4b651480ab30c36b,224,224,train
automatic-learning/melanoma/train/Benign/1044.jpg,Benign,418acea02c6e8e65e185a1400cf21084,224,224,train
automatic-learning/melanoma/train/Benign/1045.jpg,Benign,8314e4c93bf3976a79e67d595e1afbe1,224,224,train
automatic-learning/melanoma/train/Benign/1046.jpg,Benign,e56d67e62fa690a01747767b43d6b137,224,224,train
automatic-learning/melanoma/train/Benign/1047.jpg,Benign,2af85e73d9025f8fb30be9a856e16dc6,224,224,train
automatic-learning/melanoma/train/Benign/1048.jpg,Benign,2e2bbc10ad0259dd576361cb1e90e1b5,224,224,train
automatic-learning/melanoma/train/Benign/1049.jpg,Benign,61d91f8ade1e31f6ee673e706e0d359b,224,224,train
automatic-learning/melanoma/train/Benign/105.jpg,Benign,39ac0fa84dd6e2737c7abe906a58af28,224,224,train
automatic-learning/melanoma/train/Benign/1050.jpg,Benign,4fc5e3ebd06e51fec30e2512dbd08ad9,224,224,train
automatic-learning/melanoma/train/Benign/1051.jpg,Benign,47d5cf4cb1621775d60ccf8363164f00,224,224,train
automatic-learning/melanoma/train/Benign/1052.jpg,Benign,249edeac1f1a248d7041cc7ca65c8b7c,224,224,train
automatic-learning/melanoma/train/Benign/1053.jpg,Benign,26259b25ebe9862677d7fe9dd9dc4efd,224,224,train
automatic-learning/melanoma/train/Benign/1054.jpg,Benign,bd261035cc09175bfeb3c6c6ca097f79,224,224,train
automatic-learning/melanoma/train/Benign/1055.jpg,Benign,17abb41bd572c47e78936b2e86524247,224,224,train
automatic-learning/melanoma/train/Benign/1056.jpg,Benign,0de8ba66cb4e0adcf7ed269a2569bee6,224,224,train
automatic-learning/melanoma/train/Benign/1057.jpg,Benign,b1b6d5497df5e2751c9cc5594c6eca58,224,224,train
automatic-learning/melanoma/train/Benign/1058.jpg,Benign,5a37372eb0ee81ff9b0a59d6cae76158,224,224,train
automatic-learning/melanoma/train/Benign/1059.jpg,Benign,5be93dcf3122ed0d393622f1f354ca1c,224,224,train
automatic-learning/melanoma/train/Benign/106.jpg,Benign,4fae6e2d73d0730dbbda88f524320a5e,224,224,train
automatic-learning/melanoma/train/Benign/1060.jpg,Benign,e4dd1443cd9c65fca822af89507c0489,224,224,train
automatic-learning/melanoma/train/Benign/1061.jpg,Benign,e61968b998d8ecc927ad12b37456a487,224,224,train
automatic-learning/melanoma/train/Benign/1062.jpg,Benign,aa0d7adcb4429233d2b92593b14a2118,224,224,train
automatic-learning/melanoma/train/Benign/1063.jpg,Benign,4e7d398f19ea3ff8c53e24a4a2c8db0c,224,224,train
automatic-learning/melanoma/train/Benign/1064.jpg,Benign,62523b45be7e2b629deefe38f19005f3,224,224,train
automatic-learning/melanoma/train/Benign/1065.jpg,Benign,479df3ddb9e3a37ab5410db8243a48bf,224,224,train
automatic-learning/melanoma/train/Benign/1066.jpg,Benign,9250fc83f8295307398b36e2724de18d,224,224,train
automatic-learning/melanoma/train/Benign/1067.jpg,Benign,f00228ac278560a331fe3b2e690db307,224,224,train
automatic-learning/melanoma/train/Benign/1068.jpg,Benign,84cfe9caea7496c12f842b13a0f6bc8e,224,224,train
automatic-learning/melanoma/train/Benign/1069.jpg,Benign,84d5819e60943929f8743117ee4d4e06,224,224,train
automatic-learning/melanoma/train/Benign/107.jpg,Benign,a245a3d557f0d95958184cfcdbd222bf,224,224,train
automatic-learning/melanoma/train/Benign/1070.jpg,Benign,1c9ee2452c3133fd9adb86f643e596c3,224,224,train
automatic-learning/melanoma/train/Benign/1071.jpg,Benign,4fc515b5af4f224b0db04cf493aaba5f,224,224,train
automatic-learning/melanoma/train/Benign/1072.jpg,Benign,0bc07cf5786c2727020f34c6a253eb71,224,224,train
automatic-learning/melanoma/train/Benign/1073.jpg,Benign,cc00e73733f5e913d444fe4a5392fe34,224,224,train
automatic-learning/melanoma/train/Benign/1074.jpg,Benign,36d380a74487b176e33ee99e2f86dc8d,224,224,train
automatic-learning/melanoma/train/Benign/1075.jpg,Benign,104e9da9c1e813d71e6dd81861fa0c24,224,224,train
automatic-learning/melanoma/train/Benign/1076.jpg,Benign,b102535ca01195a67f1406850a2a2297,224,224,train
automatic-learning/melanoma/train/Benign/1077.jpg,Benign,8a823fe9b6fef08c95705f7b7f4ae127,224,224,train
automatic-learning/melanoma/train/Benign/1078.jpg,Benign,d541fc81a0eaf74e329d9b798f87db15,224,224,train
automatic-learning/melanoma/train/Benign/1079.jpg,Benign,783f499a7b5fae1a86081d74fca8514f,224,224,train
automatic-learning/melanoma/train/Benign/108.jpg,Benign,294c8b9868bee7653f8c7f9e2d81cc40,224,224,train
automatic-learning/melanoma/train/Benign/1080.jpg,Benign,4cc41daa95d650d8eee6592164446701,224,224,train
automatic-learning/melanoma/train/Benign/1081.jpg,Benign,a4c63b01b298df1b752605924b2c249b,224,224,train
automatic-learning/melanoma/train/Benign/1082.jpg,Benign,db54760764adcc05bee6c2eadd6b2f7d,224,224,train
automatic-learning/melanoma/train/Benign/1083.jpg,Benign,6a29bf913eb7bde152f687aa8ad0049f,224,224,train
automatic-learning/melanoma/train/Benign/1084.jpg,Benign,2f12427638a02e8058fb9db0f59107f4,224,224,train
automatic-learning/melanoma/train/Benign/1085.jpg,Benign,6eb648ab0b587d4c91582c6fc5cdf45a,224,224,train
automatic-learning/melanoma/train/Benign/1086.jpg,Benign,b29ba8735ae61a87f9874a5e2381fc75,224,224,train
automatic-learning/melanoma/train/Benign/1087.jpg,Benign,014274fab9df11996c1cfb47f59587cc,224,224,train
automatic-learning/melanoma/train/Benign/1088.jpg,Benign,e8831345c60c75f4caa8b35e83f76ffd,224,224,train
automatic-learning/melanoma/train/Benign/1089.jpg,Benign,e9380283ef728b4dedd8e1aba7462662,224,224,train
automatic-learning/melanoma/train/Benign/109.jpg,Benign,89a2a2c961ac4a29e782a945faba8b18,224,224,train
automatic-learning/melanoma/train/Benign/1090.jpg,Benign,233d94a51bccf18cbc5f944079b8ac7f,224,224,train
automatic-learning/melanoma/train/Benign/1091.jpg,Benign,73dbb69f7d234f412c023fb92cd3ab9e,224,224,train
automatic-learning/melanoma/train/Benign/1092.jpg,Benign,b4848972d066939255988c71f4ce1e84,224,224,train
automatic-learning/melanoma/train/Benign/1093.jpg,Benign,1cacbfe63c2086af027a4b35f5b85e16,224,224,train
automatic-learning/melanoma/train/Benign/1094.jpg,Benign,d02206f4cb92c89249521522cf42899e,224,224,train
automatic-learning/melanoma/train/Benign/1095.jpg,Benign,95f5a3eae86b39fa1d1eb0c15add015c,224,224,train
automatic-learning/melanoma/train/Benign/1096.jpg,Benign,2d23d97750ba678c63fcdcfc87da034f,224,224,train
automatic-learning/melanoma/train/Benign/1097.jpg,Benign,85600a164afe74061c86d84c7b68905a,224,224,train
automatic-learning/melanoma/train/Benign/1098.jpg,Benign,469499fdc36678688547467136540f4f,224,224,train
automatic-learning/melanoma/train/Benign/1099.jpg,Benign,c1d5f44634bd552170b499864a997359,224,224,train
automatic-learning/melanoma/train/Benign/11.jpg,Benign,0f9a00b6b5bd90711381fa38aae3b0ad,224,224,train
automatic-learning/melanoma/train/Benign/110.jpg,Benign,2980eb7efbc4f6876feb06ef17c04827,224,224,train
automatic-learning/melanoma/train/Benign/1100.jpg,Benign,ffe9a41621af0784643a082673069480,224,224,train
automatic-learning/melanoma/train/Benign/1101.jpg,Benign,5be37d3886396e04804f0609bf4eb109,224,224,train
automatic-learning/melanoma/train/Benign/1102.jpg,Benign,dc1d61502883b79227bd8c09b30feb5c,224,224,train
automatic-learning/melanoma/train/Benign/1103.jpg,Benign,b2f8d6a2f915ef8959cbd6a86f4f1a9a,224,224,train
automatic-learning/melanoma/train/Benign/1104.jpg,Benign,b77c5f8580bbb9412eae0d796e44c6cf,224,224,train
automatic-learning/melanoma/train/Benign/1105.jpg,Benign,034bd662ff0a1d4a6ead372c3eab77de,224,224,train
automatic-learning/melanoma/train/Benign/1106.jpg,Benign,f40a023c55135b975abf3abf8aa7d81c,224,224,train
automatic-learning/melanoma/train/Benign/1107.jpg,Benign,5732327fcc479cae40702c82ea96fe08,224,224,train
automatic-learning/melanoma/train/Benign/1108.jpg,Benign,03221c1a372f15d92f94c192e53992c2,224,224,train
automatic-learning/melanoma/train/Benign/1109.jpg,Benign,00f662e3a7d70a92559f6bdd9c5d24d8,224,224,train
automatic-learning/melanoma/train/Benign/111.jpg,Benign,44efb4e8411a96c693801472a87008f9,224,224,train
automatic-learning/melanoma/train/Benign/1110.jpg,Benign,6932aa4743e61a15f12c0e8c00149fff,224,224,train
automatic-learning/melanoma/train/Benign/1111.jpg,Benign,57801ecddbca80bded72086b8b21fb91,224,224,train
automatic-learning/melanoma/train/Benign/1112.jpg,Benign,8fcdf5797e22ac573b23be8d87ebf2c5,224,224,train
automatic-learning/melanoma/train/Benign/1113.jpg,Benign,8ca64e80593299921b924875d3073beb,224,224,train
automatic-learning/melanoma/train/Benign/1114.jpg,Benign,ecea75cee4eec2eba41f5a5276578315,224,224,train
automatic-learning/melanoma/train/Benign/1115.jpg,Benign,9154af9b466255918430b77ccc909bcd,224,224,train
automatic-learning/melanoma/train/Benign/1116.jpg,Benign,44d6088342d80835d8c3b3f54a0a1743,224,224,train
automatic-learning/melanoma/train/Benign/1117.jpg,Benign,5b7b18903dc963f1d77fc9b5f19ee4cd,224,224,train
automatic-learning/melanoma/train/Benign/1118.jpg,Benign,b76253de43d65398f4ba8c7f55244882,224,224,train
automatic-learning/melanoma/train/Benign/1119.jpg,Benign,57bcfb4115989351c0c4c828f0b52cb9,224,224,train
automatic-learning/melanoma/train/Benign/112.jpg,Benign,4d95afbf3ecca6c4cc3d8ea60cc6655c,224,224,train
automatic-learning/melanoma/train/Benign/1120.jpg,Benign,2fe6a0951b5a11846c580957a88f29fd,224,224,train
automatic-learning/melanoma/train/Benign/1121.jpg,Benign,4bab98d652dc0f712eedfccc4a7613de,224,224,train
automatic-learning/melanoma/train/Benign/1122.jpg,Benign,a10c340fa650e8734c04a663e7a786c0,224,224,train
automatic-learning/melanoma/train/Benign/1123.jpg,Benign,acf2df395462c8cb8ae0da0bedac323b,224,224,train
automatic-learning/melanoma/train/Benign/1124.jpg,Benign,465658d965b004cfdd0d5c1a7f79cb05,224,224,train
automatic-learning/melanoma/train/Benign/1125.jpg,Benign,2ac27c7a9d8ef3fc0691a7131b6f224b,224,224,train
automatic-learning/melanoma/train/Benign/1126.jpg,Benign,32a584af380a0bcac51ac2b2dcb87752,224,224,train
automatic-learning/melanoma/train/Benign/1127.jpg,Benign,116d4f7441a957d269e99c6fe180c085,224,224,train
automatic-learning/melanoma/train/Benign/1128.jpg,Benign,af79912ad2fdc9a4315bda07c200625d,224,224,train
automatic-learning/melanoma/train/Benign/1129.jpg,Benign,4be90aca75ddf6a7ba54271ed43d8038,224,224,train
automatic-learning/melanoma/train/Benign/113.jpg,Benign,173b0415b534b3a0bf86dbb71835e196,224,224,train
automatic-learning/melanoma/train/Benign/1130.jpg,Benign,725453155a7ace9430dcf31022229088,224,224,train
automatic-learning/melanoma/train/Benign/1131.jpg,Benign,9692b73e743e944e0fd609c164f9941b,224,224,train
automatic-learning/melanoma/train/Benign/1132.jpg,Benign,d8302f2bf33ca1f3b5ba448fd05025ae,224,224,train
automatic-learning/melanoma/train/Benign/1133.jpg,Benign,f7055d906dad3e23a986112faae38d60,224,224,train
automatic-learning/melanoma/train/Benign/1134.jpg,Benign,19f473dd5fb3e968c550c60e5f7e460c,224,224,train
automatic-learning/melanoma/train/Benign/1135.jpg,Benign,94e8ff555c81ea2ec4fbf0b607ecde4e,224,224,train
automatic-learning/melanoma/train/Benign/1136.jpg,Benign,b8e491c2232a3eadec0d80c6121a2c04,224,224,train
automatic-learning/melanoma/train/Benign/1137.jpg,Benign,a7acb8ead61d9bd387f8b8549be59e33,224,224,train
automatic-learning/melanoma/train/Benign/1138.jpg,Benign,8f37e70eb6e5300d44a08f96302ed592,224,224,train
automatic-learning/melanoma/train/Benign/1139.jpg,Benign,ea48cb85418f25ff999685f05c436606,224,224,train
automatic-learning/melanoma/train/Benign/114.jpg,Benign,d6dd3f6ed0b1747affef8c496c0fc69b,224,224,train
automatic-learning/melanoma/train/Benign/1140.jpg,Benign,b3dfd8314cbc8f39bc4511225d5d7c9a,224,224,train
automatic-learning/melanoma/train/Benign/1141.jpg,Benign,ded5e02b12de39cd0a829a00a3d97fac,224,224,train
automatic-learning/melanoma/train/Benign/1142.jpg,Benign,1928c0c1ef16ef028f0e67c9b194534e,224,224,train
automatic-learning/melanoma/train/Benign/1143.jpg,Benign,1fc453eb8bde1741262eb9b16f7ac64c,224,224,train
automatic-learning/melanoma/train/Benign/1144.jpg,Benign,7f4c188358e478d63788f3fa8589bbce,224,224,train
automatic-learning/melanoma/train/Benign/1145.jpg,Benign,3198c60f241dc06aa0f5c56063901b2b,224,224,train
automatic-learning/melanoma/train/Benign/1146.jpg,Benign,ce64b1e3a4b19cf3db626f842929dc74,224,224,train
automatic-learning/melanoma/train/Benign/1147.jpg,Benign,4e0a2a2340c352a11bd18991d361bce0,224,224,train
automatic-learning/melanoma/train/Benign/1148.jpg,Benign,3fd41a449e37ad788849f4e41369d829,224,224,train
automatic-learning/melanoma/train/Benign/1149.jpg,Benign,d8aba0e5d03bfd979d477cd2bbd0d2fb,224,224,train
automatic-learning/melanoma/train/Benign/115.jpg,Benign,8edb3d3507a8b4bd5b4efb9d81a4095d,224,224,train
automatic-learning/melanoma/train/Benign/1150.jpg,Benign,94e1c21ddc75ff6e51ac9d5a53bdaa90,224,224,train
automatic-learning/melanoma/train/Benign/1151.jpg,Benign,4071d186a9b1d238225a05350f6ad98b,224,224,train
automatic-learning/melanoma/train/Benign/1152.jpg,Benign,99c1a33b5f1167d9f254edb9f52cb1e2,224,224,train
automatic-learning/melanoma/train/Benign/1153.jpg,Benign,6cabe8abb16a2443043df4138f2aafa9,224,224,train
automatic-learning/melanoma/train/Benign/1154.jpg,Benign,3c394530e22335302fc128012169e181,224,224,train
automatic-learning/melanoma/train/Benign/1155.jpg,Benign,011938eda7035cb2cd7c968c9de0e46f,224,224,train
automatic-learning/melanoma/train/Benign/1156.jpg,Benign,097d163855207dd20c5aa6766bdc3558,224,224,train
automatic-learning/melanoma/train/Benign/1157.jpg,Benign,259805d521badbb434486e208912f51f,224,224,train
automatic-learning/melanoma/train/Benign/1158.jpg,Benign,fbe1c856541362a5b1522ef87d3d041f,224,224,train
automatic-learning/melanoma/train/Benign/1159.jpg,Benign,4c39f59dfdec76d8a7d01974bbf42905,224,224,train
automatic-learning/melanoma/train/Benign/116.jpg,Benign,395d3d650af29274ea504b066e8f9009,224,224,train
automatic-learning/melanoma/train/Benign/1160.jpg,Benign,ef233baf275f0dfa2c0662b45429096c,224,224,train
automatic-learning/melanoma/train/Benign/1161.jpg,Benign,5fb069070d70e31de0c7e3a9c80a5bff,224,224,train
automatic-learning/melanoma/train/Benign/1162.jpg,Benign,5ee70d3dfb465615fd615d36a3e6f146,224,224,train
automatic-learning/melanoma/train/Benign/1163.jpg,Benign,86229d429e3a6e5a262277010802ae0f,224,224,train
automatic-learning/melanoma/train/Benign/1164.jpg,Benign,1c5d1e6e1da86ff4a49bf57b055d6b69,224,224,train
automatic-learning/melanoma/train/Benign/1165.jpg,Benign,44199add3dd60189c5d14e00839f7edc,224,224,train
automatic-learning/melanoma/train/Benign/1166.jpg,Benign,fa588e40f157c84421eee38ade665105,224,224,train
automatic-learning/melanoma/train/Benign/1167.jpg,Benign,d8cfabcfaa65ec4c7713044bc6f56932,224,224,train
automatic-learning/melanoma/train/Benign/1168.jpg,Benign,8a214258e4a301b926ece3d980ea3faa,224,224,train
automatic-learning/melanoma/train/Benign/1169.jpg,Benign,6eaab6028c3e020caf7e8677ba9576cd,224,224,train
automatic-learning/melanoma/train/Benign/117.jpg,Benign,019bbdbd89ea64022a5208c5d423a20d,224,224,train
automatic-learning/melanoma/train/Benign/1170.jpg,Benign,ba182c2a4c4e0ede06587a64620f85f5,224,224,train
automatic-learning/melanoma/train/Benign/1171.jpg,Benign,7523c53901bad51f2a1a474f906d5918,224,224,train
automatic-learning/melanoma/train/Benign/1172.jpg,Benign,54c7044dce033d18cc8bced0c7f9b9f5,224,224,train
automatic-learning/melanoma/train/Benign/1173.jpg,Benign,edbf52e274fd6253a71e29eabae5080a,224,224,train
automatic-learning/melanoma/train/Benign/1174.jpg,Benign,c65e9d33de07e795f6982365b044bc29,224,224,train
automatic-learning/melanoma/train/Benign/1175.jpg,Benign,12c81abca4e29d18c76b53ac68d9e926,224,224,train
automatic-learning/melanoma/train/Benign/1176.jpg,Benign,ce98968c402e4bd02ce33090291b46c5,224,224,train
automatic-learning/melanoma/train/Benign/1177.jpg,Benign,9c4cda20b365de990a7f4cbb8b6abbaf,224,224,train
automatic-learning/melanoma/train/Benign/1178.jpg,Benign,e0d58c754db3f1e00205671eeb48bf0f,224,224,train
automatic-learning/melanoma/train/Benign/1179.jpg,Benign,98b276ce8058f1d9832bf0c862200a10,224,224,train
automatic-learning/melanoma/train/Benign/118.jpg,Benign,e4fc83bd54e261b4be86d0ff9553ab9e,224,224,train
automatic-learning/melanoma/train/Benign/1180.jpg,Benign,1254303e2ed66ca17139d50ebc490696,224,224,train
automatic-learning/melanoma/train/Benign/1181.jpg,Benign,4cb55e755724cd5395544cfde0a7942d,224,224,train
automatic-learning/melanoma/train/Benign/1182.jpg,Benign,c68cb10173976ebb0d19ba8272d6c1fa,224,224,train
automatic-learning/melanoma/train/Benign/1183.jpg,Benign,f647356a2429a04c61d5d347cedcc030,224,224,train
automatic-learning/melanoma/train/Benign/1184.jpg,Benign,19a256da1069cdfceb1ff8826c9ca094,224,224,train
automatic-learning/melanoma/train/Benign/1185.jpg,Benign,3432f4bb84b25cfd48d8b7941a1a8645,224,224,train
automatic-learning/melanoma/train/Benign/1186.jpg,Benign,4fdf90d2700029e678f21a6166f88596,224,224,train
automatic-learning/melanoma/train/Benign/1187.jpg,Benign,357a1020e130bab5f99c76117d0be031,224,224,train
automatic-learning/melanoma/train/Benign/1188.jpg,Benign,8be87a5e10d4d3d5822a171613a3775f,224,224,train
automatic-learning/melanoma/train/Benign/1189.jpg,Benign,0271e80ae23f8a0676f54b6f1bab98e0,224,224,train
automatic-learning/melanoma/train/Benign/119.jpg,Benign,9d9455495a40180990f80e23ea80a706,224,224,train
automatic-learning/melanoma/train/Benign/1190.jpg,Benign,3a2f3cc2f6a0c5528d1d47f3f1d2e15b,224,224,train
automatic-learning/melanoma/train/Benign/1191.jpg,Benign,7138571f74787907527b2073d27cac59,224,224,train
automatic-learning/melanoma/train/Benign/1192.jpg,Benign,522a98e7d5a310580a49a6979bc296e6,224,224,train
automatic-learning/melanoma/train/Benign/1193.jpg,Benign,bdfda527bd9f7a2b4c70760e4aa5d9bc,224,224,train
automatic-learning/melanoma/train/Benign/1194.jpg,Benign,4a55feea79e169c8013a159c3d8964b7,224,224,train
automatic-learning/melanoma/train/Benign/1195.jpg,Benign,d13f0d2a826096f21e405df0de78518f,224,224,train
automatic-learning/melanoma/train/Benign/1196.jpg,Benign,fa0b049efe3e36a7aaa940157ed19fb4,224,224,train
automatic-learning/melanoma/train/Benign/1197.jpg,Benign,143b0a06e8a977078ad75a3490c75b3f,224,224,train
automatic-learning/melanoma/train/Benign/1198.jpg,Benign,1aaf7eb69b8965060c1862f57347c696,224,224,train
automatic-learning/melanoma/train/Benign/1199.jpg,Benign,8895926fc568e0d348f88b7fe0c101d4,224,224,train
automatic-learning/melanoma/train/Benign/12.jpg,Benign,0e348d806d3356bc535f8fca07616da9,224,224,train
automatic-learning/melanoma/train/Benign/120.jpg,Benign,41da3a117663095927b9de39d30b484e,224,224,train
automatic-learning/melanoma/train/Benign/1200.jpg,Benign,b07d86d89eba47d9008d66d6668263fd,224,224,train
automatic-learning/melanoma/train/Benign/1201.jpg,Benign,09f4d6158da7efe4d32b9852410b706e,224,224,train
automatic-learning/melanoma/train/Benign/1202.jpg,Benign,501b93497e98d6ffe368de8ee22a906d,224,224,train
automatic-learning/melanoma/train/Benign/1203.jpg,Benign,4f244fe22a574008a2b755d5df5177f5,224,224,train
automatic-learning/melanoma/train/Benign/1204.jpg,Benign,b7faaa1fdd515b71c4d787d838c55aca,224,224,train
automatic-learning/melanoma/train/Benign/1205.jpg,Benign,57bb1e0ef2dbfb8846e4d227157e6569,224,224,train
automatic-learning/melanoma/train/Benign/1206.jpg,Benign,da1782900e1b43ba47c7f58ce9123959,224,224,train
automatic-learning/melanoma/train/Benign/1207.jpg,Benign,53829ee8e74d6d851dbd0babc88a5718,224,224,train
automatic-learning/melanoma/train/Benign/1208.jpg,Benign,23aba7fcb785f45a78686adb49b777f5,224,224,train
automatic-learning/melanoma/train/Benign/1209.jpg,Benign,4d41dfe3d33c2296c9e9cfaa03053bd4,224,224,train
automatic-learning/melanoma/train/Benign/121.jpg,Benign,5ffa7587624c5a7d2b3bdd0ee4eb0edf,224,224,train
automatic-learning/melanoma/train/Benign/1210.jpg,Benign,63e49b7f3e4f6e6aa4d4e6f03e486ece,224,224,train
automatic-learning/melanoma/train/Benign/1211.jpg,Benign,eb2195de62a998b302a78e14122d2593,224,224,train
automatic-learning/melanoma/train/Benign/1212.jpg,Benign,5ebf89440f3a7e00c454fdbc7237e65c,224,224,train
automatic-learning/melanoma/train/Benign/1213.jpg,Benign,c10bf6278b4476a69d56753692cdeebe,224,224,train
automatic-learning/melanoma/train/Benign/1214.jpg,Benign,e62a7df698f34730aa4541a1d17c1d67,224,224,train
automatic-learning/melanoma/train/Benign/1215.jpg,Benign,f9fcd6d6667c9a4035da4eb0f557253a,224,224,train
automatic-learning/melanoma/train/Benign/1216.jpg,Benign,4f19f4b59dce0e6cfdeb2106d174b97c,224,224,train
automatic-learning/melanoma/train/Benign/1217.jpg,Benign,900a36f18a348eda1559f319507ae627,224,224,train
automatic-learning/melanoma/train/Benign/1218.jpg,Benign,3532dd8b097e0baf93460ead995b6e73,224,224,train
